utt_id,orig_utt_id,spk_id,path,condition,gender,is_known,num_selected_utts,num_total_valid_utts
BAC009S0655W0471_noise10,BAC009S0655W0471,S0655,augmented/noise_snr10/S0655/BAC009S0655W0471_noise10.wav,noise_snr10,1,1,24,353
BAC009S0655W0471_ch8k,BAC009S0655W0471,S0655,augmented/channel_8k/S0655/BAC009S0655W0471_ch8k.wav,channel_8k,1,1,24,353
BAC009S0655W0495_noise10,BAC009S0655W0495,S0655,augmented/noise_snr10/S0655/BAC009S0655W0495_noise10.wav,noise_snr10,1,1,24,353
BAC009S0655W0495_ch8k,BAC009S0655W0495,S0655,augmented/channel_8k/S0655/BAC009S0655W0495_ch8k.wav,channel_8k,1,1,24,353
BAC009S0655W0254_noise10,BAC009S0655W0254,S0655,augmented/noise_snr10/S0655/BAC009S0655W0254_noise10.wav,noise_snr10,1,1,24,353
BAC009S0655W0254_ch8k,BAC009S0655W0254,S0655,augmented/channel_8k/S0655/BAC009S0655W0254_ch8k.wav,channel_8k,1,1,24,353
BAC009S0655W0238_noise10,BAC009S0655W0238,S0655,augmented/noise_snr10/S0655/BAC009S0655W0238_noise10.wav,noise_snr10,1,1,24,353
BAC009S0655W0238_ch8k,BAC009S0655W0238,S0655,augmented/channel_8k/S0655/BAC009S0655W0238_ch8k.wav,channel_8k,1,1,24,353
BAC009S0655W0424_noise10,BAC009S0655W0424,S0655,augmented/noise_snr10/S0655/BAC009S0655W0424_noise10.wav,noise_snr10,1,1,24,353
BAC009S0655W0424_ch8k,BAC009S0655W0424,S0655,augmented/channel_8k/S0655/BAC009S0655W0424_ch8k.wav,channel_8k,1,1,24,353
BAC009S0655W0425_noise10,BAC009S0655W0425,S0655,augmented/noise_snr10/S0655/BAC009S0655W0425_noise10.wav,noise_snr10,1,1,24,353
BAC009S0655W0425_ch8k,BAC009S0655W0425,S0655,augmented/channel_8k/S0655/BAC009S0655W0425_ch8k.wav,channel_8k,1,1,24,353
BAC009S0655W0187_noise10,BAC009S0655W0187,S0655,augmented/noise_snr10/S0655/BAC009S0655W0187_noise10.wav,noise_snr10,1,1,24,353
BAC009S0655W0187_ch8k,BAC009S0655W0187,S0655,augmented/channel_8k/S0655/BAC009S0655W0187_ch8k.wav,channel_8k,1,1,24,353
BAC009S0655W0196_noise10,BAC009S0655W0196,S0655,augmented/noise_snr10/S0655/BAC009S0655W0196_noise10.wav,noise_snr10,1,1,24,353
BAC009S0655W0196_ch8k,BAC009S0655W0196,S0655,augmented/channel_8k/S0655/BAC009S0655W0196_ch8k.wav,channel_8k,1,1,24,353
BAC009S0655W0285_noise10,BAC009S0655W0285,S0655,augmented/noise_snr10/S0655/BAC009S0655W0285_noise10.wav,noise_snr10,1,1,24,353
BAC009S0655W0285_ch8k,BAC009S0655W0285,S0655,augmented/channel_8k/S0655/BAC009S0655W0285_ch8k.wav,channel_8k,1,1,24,353
BAC009S0655W0135_noise10,BAC009S0655W0135,S0655,augmented/noise_snr10/S0655/BAC009S0655W0135_noise10.wav,noise_snr10,1,1,24,353
BAC009S0655W0135_ch8k,BAC009S0655W0135,S0655,augmented/channel_8k/S0655/BAC009S0655W0135_ch8k.wav,channel_8k,1,1,24,353
BAC009S0655W0342_noise10,BAC009S0655W0342,S0655,augmented/noise_snr10/S0655/BAC009S0655W0342_noise10.wav,noise_snr10,1,1,24,353
BAC009S0655W0342_ch8k,BAC009S0655W0342,S0655,augmented/channel_8k/S0655/BAC009S0655W0342_ch8k.wav,channel_8k,1,1,24,353
BAC009S0655W0171_noise10,BAC009S0655W0171,S0655,augmented/noise_snr10/S0655/BAC009S0655W0171_noise10.wav,noise_snr10,1,1,24,353
BAC009S0655W0171_ch8k,BAC009S0655W0171,S0655,augmented/channel_8k/S0655/BAC009S0655W0171_ch8k.wav,channel_8k,1,1,24,353
BAC009S0655W0123_noise10,BAC009S0655W0123,S0655,augmented/noise_snr10/S0655/BAC009S0655W0123_noise10.wav,noise_snr10,1,1,24,353
BAC009S0655W0123_ch8k,BAC009S0655W0123,S0655,augmented/channel_8k/S0655/BAC009S0655W0123_ch8k.wav,channel_8k,1,1,24,353
BAC009S0655W0403_noise10,BAC009S0655W0403,S0655,augmented/noise_snr10/S0655/BAC009S0655W0403_noise10.wav,noise_snr10,1,1,24,353
BAC009S0655W0403_ch8k,BAC009S0655W0403,S0655,augmented/channel_8k/S0655/BAC009S0655W0403_ch8k.wav,channel_8k,1,1,24,353
BAC009S0655W0183_noise10,BAC009S0655W0183,S0655,augmented/noise_snr10/S0655/BAC009S0655W0183_noise10.wav,noise_snr10,1,1,24,353
BAC009S0655W0183_ch8k,BAC009S0655W0183,S0655,augmented/channel_8k/S0655/BAC009S0655W0183_ch8k.wav,channel_8k,1,1,24,353
BAC009S0655W0303_noise10,BAC009S0655W0303,S0655,augmented/noise_snr10/S0655/BAC009S0655W0303_noise10.wav,noise_snr10,1,1,24,353
BAC009S0655W0303_ch8k,BAC009S0655W0303,S0655,augmented/channel_8k/S0655/BAC009S0655W0303_ch8k.wav,channel_8k,1,1,24,353
BAC009S0655W0278_noise10,BAC009S0655W0278,S0655,augmented/noise_snr10/S0655/BAC009S0655W0278_noise10.wav,noise_snr10,1,1,24,353
BAC009S0655W0278_ch8k,BAC009S0655W0278,S0655,augmented/channel_8k/S0655/BAC009S0655W0278_ch8k.wav,channel_8k,1,1,24,353
BAC009S0655W0136_noise10,BAC009S0655W0136,S0655,augmented/noise_snr10/S0655/BAC009S0655W0136_noise10.wav,noise_snr10,1,1,24,353
BAC009S0655W0136_ch8k,BAC009S0655W0136,S0655,augmented/channel_8k/S0655/BAC009S0655W0136_ch8k.wav,channel_8k,1,1,24,353
BAC009S0655W0376_noise10,BAC009S0655W0376,S0655,augmented/noise_snr10/S0655/BAC009S0655W0376_noise10.wav,noise_snr10,1,1,24,353
BAC009S0655W0376_ch8k,BAC009S0655W0376,S0655,augmented/channel_8k/S0655/BAC009S0655W0376_ch8k.wav,channel_8k,1,1,24,353
BAC009S0655W0153_noise10,BAC009S0655W0153,S0655,augmented/noise_snr10/S0655/BAC009S0655W0153_noise10.wav,noise_snr10,1,1,24,353
BAC009S0655W0153_ch8k,BAC009S0655W0153,S0655,augmented/channel_8k/S0655/BAC009S0655W0153_ch8k.wav,channel_8k,1,1,24,353
BAC009S0655W0311_noise10,BAC009S0655W0311,S0655,augmented/noise_snr10/S0655/BAC009S0655W0311_noise10.wav,noise_snr10,1,1,24,353
BAC009S0655W0311_ch8k,BAC009S0655W0311,S0655,augmented/channel_8k/S0655/BAC009S0655W0311_ch8k.wav,channel_8k,1,1,24,353
BAC009S0040W0484_noise10,BAC009S0040W0484,S0040,augmented/noise_snr10/S0040/BAC009S0040W0484_noise10.wav,noise_snr10,0,1,24,333
BAC009S0040W0484_ch8k,BAC009S0040W0484,S0040,augmented/channel_8k/S0040/BAC009S0040W0484_ch8k.wav,channel_8k,0,1,24,333
BAC009S0040W0176_noise10,BAC009S0040W0176,S0040,augmented/noise_snr10/S0040/BAC009S0040W0176_noise10.wav,noise_snr10,0,1,24,333
BAC009S0040W0176_ch8k,BAC009S0040W0176,S0040,augmented/channel_8k/S0040/BAC009S0040W0176_ch8k.wav,channel_8k,0,1,24,333
BAC009S0040W0230_noise10,BAC009S0040W0230,S0040,augmented/noise_snr10/S0040/BAC009S0040W0230_noise10.wav,noise_snr10,0,1,24,333
BAC009S0040W0230_ch8k,BAC009S0040W0230,S0040,augmented/channel_8k/S0040/BAC009S0040W0230_ch8k.wav,channel_8k,0,1,24,333
BAC009S0040W0329_noise10,BAC009S0040W0329,S0040,augmented/noise_snr10/S0040/BAC009S0040W0329_noise10.wav,noise_snr10,0,1,24,333
BAC009S0040W0329_ch8k,BAC009S0040W0329,S0040,augmented/channel_8k/S0040/BAC009S0040W0329_ch8k.wav,channel_8k,0,1,24,333
BAC009S0040W0300_noise10,BAC009S0040W0300,S0040,augmented/noise_snr10/S0040/BAC009S0040W0300_noise10.wav,noise_snr10,0,1,24,333
BAC009S0040W0300_ch8k,BAC009S0040W0300,S0040,augmented/channel_8k/S0040/BAC009S0040W0300_ch8k.wav,channel_8k,0,1,24,333
BAC009S0040W0483_noise10,BAC009S0040W0483,S0040,augmented/noise_snr10/S0040/BAC009S0040W0483_noise10.wav,noise_snr10,0,1,24,333
BAC009S0040W0483_ch8k,BAC009S0040W0483,S0040,augmented/channel_8k/S0040/BAC009S0040W0483_ch8k.wav,channel_8k,0,1,24,333
BAC009S0040W0244_noise10,BAC009S0040W0244,S0040,augmented/noise_snr10/S0040/BAC009S0040W0244_noise10.wav,noise_snr10,0,1,24,333
BAC009S0040W0244_ch8k,BAC009S0040W0244,S0040,augmented/channel_8k/S0040/BAC009S0040W0244_ch8k.wav,channel_8k,0,1,24,333
BAC009S0040W0197_noise10,BAC009S0040W0197,S0040,augmented/noise_snr10/S0040/BAC009S0040W0197_noise10.wav,noise_snr10,0,1,24,333
BAC009S0040W0197_ch8k,BAC009S0040W0197,S0040,augmented/channel_8k/S0040/BAC009S0040W0197_ch8k.wav,channel_8k,0,1,24,333
BAC009S0040W0198_noise10,BAC009S0040W0198,S0040,augmented/noise_snr10/S0040/BAC009S0040W0198_noise10.wav,noise_snr10,0,1,24,333
BAC009S0040W0198_ch8k,BAC009S0040W0198,S0040,augmented/channel_8k/S0040/BAC009S0040W0198_ch8k.wav,channel_8k,0,1,24,333
BAC009S0040W0125_noise10,BAC009S0040W0125,S0040,augmented/noise_snr10/S0040/BAC009S0040W0125_noise10.wav,noise_snr10,0,1,24,333
BAC009S0040W0125_ch8k,BAC009S0040W0125,S0040,augmented/channel_8k/S0040/BAC009S0040W0125_ch8k.wav,channel_8k,0,1,24,333
BAC009S0040W0193_noise10,BAC009S0040W0193,S0040,augmented/noise_snr10/S0040/BAC009S0040W0193_noise10.wav,noise_snr10,0,1,24,333
BAC009S0040W0193_ch8k,BAC009S0040W0193,S0040,augmented/channel_8k/S0040/BAC009S0040W0193_ch8k.wav,channel_8k,0,1,24,333
BAC009S0040W0293_noise10,BAC009S0040W0293,S0040,augmented/noise_snr10/S0040/BAC009S0040W0293_noise10.wav,noise_snr10,0,1,24,333
BAC009S0040W0293_ch8k,BAC009S0040W0293,S0040,augmented/channel_8k/S0040/BAC009S0040W0293_ch8k.wav,channel_8k,0,1,24,333
BAC009S0040W0344_noise10,BAC009S0040W0344,S0040,augmented/noise_snr10/S0040/BAC009S0040W0344_noise10.wav,noise_snr10,0,1,24,333
BAC009S0040W0344_ch8k,BAC009S0040W0344,S0040,augmented/channel_8k/S0040/BAC009S0040W0344_ch8k.wav,channel_8k,0,1,24,333
BAC009S0040W0364_noise10,BAC009S0040W0364,S0040,augmented/noise_snr10/S0040/BAC009S0040W0364_noise10.wav,noise_snr10,0,1,24,333
BAC009S0040W0364_ch8k,BAC009S0040W0364,S0040,augmented/channel_8k/S0040/BAC009S0040W0364_ch8k.wav,channel_8k,0,1,24,333
BAC009S0040W0285_noise10,BAC009S0040W0285,S0040,augmented/noise_snr10/S0040/BAC009S0040W0285_noise10.wav,noise_snr10,0,1,24,333
BAC009S0040W0285_ch8k,BAC009S0040W0285,S0040,augmented/channel_8k/S0040/BAC009S0040W0285_ch8k.wav,channel_8k,0,1,24,333
BAC009S0040W0341_noise10,BAC009S0040W0341,S0040,augmented/noise_snr10/S0040/BAC009S0040W0341_noise10.wav,noise_snr10,0,1,24,333
BAC009S0040W0341_ch8k,BAC009S0040W0341,S0040,augmented/channel_8k/S0040/BAC009S0040W0341_ch8k.wav,channel_8k,0,1,24,333
BAC009S0040W0163_noise10,BAC009S0040W0163,S0040,augmented/noise_snr10/S0040/BAC009S0040W0163_noise10.wav,noise_snr10,0,1,24,333
BAC009S0040W0163_ch8k,BAC009S0040W0163,S0040,augmented/channel_8k/S0040/BAC009S0040W0163_ch8k.wav,channel_8k,0,1,24,333
BAC009S0040W0212_noise10,BAC009S0040W0212,S0040,augmented/noise_snr10/S0040/BAC009S0040W0212_noise10.wav,noise_snr10,0,1,24,333
BAC009S0040W0212_ch8k,BAC009S0040W0212,S0040,augmented/channel_8k/S0040/BAC009S0040W0212_ch8k.wav,channel_8k,0,1,24,333
BAC009S0040W0450_noise10,BAC009S0040W0450,S0040,augmented/noise_snr10/S0040/BAC009S0040W0450_noise10.wav,noise_snr10,0,1,24,333
BAC009S0040W0450_ch8k,BAC009S0040W0450,S0040,augmented/channel_8k/S0040/BAC009S0040W0450_ch8k.wav,channel_8k,0,1,24,333
BAC009S0040W0156_noise10,BAC009S0040W0156,S0040,augmented/noise_snr10/S0040/BAC009S0040W0156_noise10.wav,noise_snr10,0,1,24,333
BAC009S0040W0156_ch8k,BAC009S0040W0156,S0040,augmented/channel_8k/S0040/BAC009S0040W0156_ch8k.wav,channel_8k,0,1,24,333
BAC009S0040W0476_noise10,BAC009S0040W0476,S0040,augmented/noise_snr10/S0040/BAC009S0040W0476_noise10.wav,noise_snr10,0,1,24,333
BAC009S0040W0476_ch8k,BAC009S0040W0476,S0040,augmented/channel_8k/S0040/BAC009S0040W0476_ch8k.wav,channel_8k,0,1,24,333
BAC009S0040W0332_noise10,BAC009S0040W0332,S0040,augmented/noise_snr10/S0040/BAC009S0040W0332_noise10.wav,noise_snr10,0,1,24,333
BAC009S0040W0332_ch8k,BAC009S0040W0332,S0040,augmented/channel_8k/S0040/BAC009S0040W0332_ch8k.wav,channel_8k,0,1,24,333
BAC009S0040W0158_noise10,BAC009S0040W0158,S0040,augmented/noise_snr10/S0040/BAC009S0040W0158_noise10.wav,noise_snr10,0,1,24,333
BAC009S0040W0158_ch8k,BAC009S0040W0158,S0040,augmented/channel_8k/S0040/BAC009S0040W0158_ch8k.wav,channel_8k,0,1,24,333
BAC009S0040W0456_noise10,BAC009S0040W0456,S0040,augmented/noise_snr10/S0040/BAC009S0040W0456_noise10.wav,noise_snr10,0,1,24,333
BAC009S0040W0456_ch8k,BAC009S0040W0456,S0040,augmented/channel_8k/S0040/BAC009S0040W0456_ch8k.wav,channel_8k,0,1,24,333
BAC009S0722W0299_noise10,BAC009S0722W0299,S0722,augmented/noise_snr10/S0722/BAC009S0722W0299_noise10.wav,noise_snr10,0,1,24,352
BAC009S0722W0299_ch8k,BAC009S0722W0299,S0722,augmented/channel_8k/S0722/BAC009S0722W0299_ch8k.wav,channel_8k,0,1,24,352
BAC009S0722W0217_noise10,BAC009S0722W0217,S0722,augmented/noise_snr10/S0722/BAC009S0722W0217_noise10.wav,noise_snr10,0,1,24,352
BAC009S0722W0217_ch8k,BAC009S0722W0217,S0722,augmented/channel_8k/S0722/BAC009S0722W0217_ch8k.wav,channel_8k,0,1,24,352
BAC009S0722W0257_noise10,BAC009S0722W0257,S0722,augmented/noise_snr10/S0722/BAC009S0722W0257_noise10.wav,noise_snr10,0,1,24,352
BAC009S0722W0257_ch8k,BAC009S0722W0257,S0722,augmented/channel_8k/S0722/BAC009S0722W0257_ch8k.wav,channel_8k,0,1,24,352
BAC009S0722W0415_noise10,BAC009S0722W0415,S0722,augmented/noise_snr10/S0722/BAC009S0722W0415_noise10.wav,noise_snr10,0,1,24,352
BAC009S0722W0415_ch8k,BAC009S0722W0415,S0722,augmented/channel_8k/S0722/BAC009S0722W0415_ch8k.wav,channel_8k,0,1,24,352
BAC009S0722W0274_noise10,BAC009S0722W0274,S0722,augmented/noise_snr10/S0722/BAC009S0722W0274_noise10.wav,noise_snr10,0,1,24,352
BAC009S0722W0274_ch8k,BAC009S0722W0274,S0722,augmented/channel_8k/S0722/BAC009S0722W0274_ch8k.wav,channel_8k,0,1,24,352
BAC009S0722W0232_noise10,BAC009S0722W0232,S0722,augmented/noise_snr10/S0722/BAC009S0722W0232_noise10.wav,noise_snr10,0,1,24,352
BAC009S0722W0232_ch8k,BAC009S0722W0232,S0722,augmented/channel_8k/S0722/BAC009S0722W0232_ch8k.wav,channel_8k,0,1,24,352
BAC009S0722W0167_noise10,BAC009S0722W0167,S0722,augmented/noise_snr10/S0722/BAC009S0722W0167_noise10.wav,noise_snr10,0,1,24,352
BAC009S0722W0167_ch8k,BAC009S0722W0167,S0722,augmented/channel_8k/S0722/BAC009S0722W0167_ch8k.wav,channel_8k,0,1,24,352
BAC009S0722W0479_noise10,BAC009S0722W0479,S0722,augmented/noise_snr10/S0722/BAC009S0722W0479_noise10.wav,noise_snr10,0,1,24,352
BAC009S0722W0479_ch8k,BAC009S0722W0479,S0722,augmented/channel_8k/S0722/BAC009S0722W0479_ch8k.wav,channel_8k,0,1,24,352
BAC009S0722W0367_noise10,BAC009S0722W0367,S0722,augmented/noise_snr10/S0722/BAC009S0722W0367_noise10.wav,noise_snr10,0,1,24,352
BAC009S0722W0367_ch8k,BAC009S0722W0367,S0722,augmented/channel_8k/S0722/BAC009S0722W0367_ch8k.wav,channel_8k,0,1,24,352
BAC009S0722W0248_noise10,BAC009S0722W0248,S0722,augmented/noise_snr10/S0722/BAC009S0722W0248_noise10.wav,noise_snr10,0,1,24,352
BAC009S0722W0248_ch8k,BAC009S0722W0248,S0722,augmented/channel_8k/S0722/BAC009S0722W0248_ch8k.wav,channel_8k,0,1,24,352
BAC009S0722W0427_noise10,BAC009S0722W0427,S0722,augmented/noise_snr10/S0722/BAC009S0722W0427_noise10.wav,noise_snr10,0,1,24,352
BAC009S0722W0427_ch8k,BAC009S0722W0427,S0722,augmented/channel_8k/S0722/BAC009S0722W0427_ch8k.wav,channel_8k,0,1,24,352
BAC009S0722W0405_noise10,BAC009S0722W0405,S0722,augmented/noise_snr10/S0722/BAC009S0722W0405_noise10.wav,noise_snr10,0,1,24,352
BAC009S0722W0405_ch8k,BAC009S0722W0405,S0722,augmented/channel_8k/S0722/BAC009S0722W0405_ch8k.wav,channel_8k,0,1,24,352
BAC009S0722W0130_noise10,BAC009S0722W0130,S0722,augmented/noise_snr10/S0722/BAC009S0722W0130_noise10.wav,noise_snr10,0,1,24,352
BAC009S0722W0130_ch8k,BAC009S0722W0130,S0722,augmented/channel_8k/S0722/BAC009S0722W0130_ch8k.wav,channel_8k,0,1,24,352
BAC009S0722W0159_noise10,BAC009S0722W0159,S0722,augmented/noise_snr10/S0722/BAC009S0722W0159_noise10.wav,noise_snr10,0,1,24,352
BAC009S0722W0159_ch8k,BAC009S0722W0159,S0722,augmented/channel_8k/S0722/BAC009S0722W0159_ch8k.wav,channel_8k,0,1,24,352
BAC009S0722W0421_noise10,BAC009S0722W0421,S0722,augmented/noise_snr10/S0722/BAC009S0722W0421_noise10.wav,noise_snr10,0,1,24,352
BAC009S0722W0421_ch8k,BAC009S0722W0421,S0722,augmented/channel_8k/S0722/BAC009S0722W0421_ch8k.wav,channel_8k,0,1,24,352
BAC009S0722W0183_noise10,BAC009S0722W0183,S0722,augmented/noise_snr10/S0722/BAC009S0722W0183_noise10.wav,noise_snr10,0,1,24,352
BAC009S0722W0183_ch8k,BAC009S0722W0183,S0722,augmented/channel_8k/S0722/BAC009S0722W0183_ch8k.wav,channel_8k,0,1,24,352
BAC009S0722W0400_noise10,BAC009S0722W0400,S0722,augmented/noise_snr10/S0722/BAC009S0722W0400_noise10.wav,noise_snr10,0,1,24,352
BAC009S0722W0400_ch8k,BAC009S0722W0400,S0722,augmented/channel_8k/S0722/BAC009S0722W0400_ch8k.wav,channel_8k,0,1,24,352
BAC009S0722W0307_noise10,BAC009S0722W0307,S0722,augmented/noise_snr10/S0722/BAC009S0722W0307_noise10.wav,noise_snr10,0,1,24,352
BAC009S0722W0307_ch8k,BAC009S0722W0307,S0722,augmented/channel_8k/S0722/BAC009S0722W0307_ch8k.wav,channel_8k,0,1,24,352
BAC009S0722W0459_noise10,BAC009S0722W0459,S0722,augmented/noise_snr10/S0722/BAC009S0722W0459_noise10.wav,noise_snr10,0,1,24,352
BAC009S0722W0459_ch8k,BAC009S0722W0459,S0722,augmented/channel_8k/S0722/BAC009S0722W0459_ch8k.wav,channel_8k,0,1,24,352
BAC009S0722W0273_noise10,BAC009S0722W0273,S0722,augmented/noise_snr10/S0722/BAC009S0722W0273_noise10.wav,noise_snr10,0,1,24,352
BAC009S0722W0273_ch8k,BAC009S0722W0273,S0722,augmented/channel_8k/S0722/BAC009S0722W0273_ch8k.wav,channel_8k,0,1,24,352
BAC009S0722W0449_noise10,BAC009S0722W0449,S0722,augmented/noise_snr10/S0722/BAC009S0722W0449_noise10.wav,noise_snr10,0,1,24,352
BAC009S0722W0449_ch8k,BAC009S0722W0449,S0722,augmented/channel_8k/S0722/BAC009S0722W0449_ch8k.wav,channel_8k,0,1,24,352
BAC009S0722W0300_noise10,BAC009S0722W0300,S0722,augmented/noise_snr10/S0722/BAC009S0722W0300_noise10.wav,noise_snr10,0,1,24,352
BAC009S0722W0300_ch8k,BAC009S0722W0300,S0722,augmented/channel_8k/S0722/BAC009S0722W0300_ch8k.wav,channel_8k,0,1,24,352
BAC009S0722W0260_noise10,BAC009S0722W0260,S0722,augmented/noise_snr10/S0722/BAC009S0722W0260_noise10.wav,noise_snr10,0,1,24,352
BAC009S0722W0260_ch8k,BAC009S0722W0260,S0722,augmented/channel_8k/S0722/BAC009S0722W0260_ch8k.wav,channel_8k,0,1,24,352
BAC009S0722W0322_noise10,BAC009S0722W0322,S0722,augmented/noise_snr10/S0722/BAC009S0722W0322_noise10.wav,noise_snr10,0,1,24,352
BAC009S0722W0322_ch8k,BAC009S0722W0322,S0722,augmented/channel_8k/S0722/BAC009S0722W0322_ch8k.wav,channel_8k,0,1,24,352
BAC009S0731W0210_noise10,BAC009S0731W0210,S0731,augmented/noise_snr10/S0731/BAC009S0731W0210_noise10.wav,noise_snr10,0,1,24,353
BAC009S0731W0210_ch8k,BAC009S0731W0210,S0731,augmented/channel_8k/S0731/BAC009S0731W0210_ch8k.wav,channel_8k,0,1,24,353
BAC009S0731W0135_noise10,BAC009S0731W0135,S0731,augmented/noise_snr10/S0731/BAC009S0731W0135_noise10.wav,noise_snr10,0,1,24,353
BAC009S0731W0135_ch8k,BAC009S0731W0135,S0731,augmented/channel_8k/S0731/BAC009S0731W0135_ch8k.wav,channel_8k,0,1,24,353
BAC009S0731W0351_noise10,BAC009S0731W0351,S0731,augmented/noise_snr10/S0731/BAC009S0731W0351_noise10.wav,noise_snr10,0,1,24,353
BAC009S0731W0351_ch8k,BAC009S0731W0351,S0731,augmented/channel_8k/S0731/BAC009S0731W0351_ch8k.wav,channel_8k,0,1,24,353
BAC009S0731W0383_noise10,BAC009S0731W0383,S0731,augmented/noise_snr10/S0731/BAC009S0731W0383_noise10.wav,noise_snr10,0,1,24,353
BAC009S0731W0383_ch8k,BAC009S0731W0383,S0731,augmented/channel_8k/S0731/BAC009S0731W0383_ch8k.wav,channel_8k,0,1,24,353
BAC009S0731W0478_noise10,BAC009S0731W0478,S0731,augmented/noise_snr10/S0731/BAC009S0731W0478_noise10.wav,noise_snr10,0,1,24,353
BAC009S0731W0478_ch8k,BAC009S0731W0478,S0731,augmented/channel_8k/S0731/BAC009S0731W0478_ch8k.wav,channel_8k,0,1,24,353
BAC009S0731W0163_noise10,BAC009S0731W0163,S0731,augmented/noise_snr10/S0731/BAC009S0731W0163_noise10.wav,noise_snr10,0,1,24,353
BAC009S0731W0163_ch8k,BAC009S0731W0163,S0731,augmented/channel_8k/S0731/BAC009S0731W0163_ch8k.wav,channel_8k,0,1,24,353
BAC009S0731W0434_noise10,BAC009S0731W0434,S0731,augmented/noise_snr10/S0731/BAC009S0731W0434_noise10.wav,noise_snr10,0,1,24,353
BAC009S0731W0434_ch8k,BAC009S0731W0434,S0731,augmented/channel_8k/S0731/BAC009S0731W0434_ch8k.wav,channel_8k,0,1,24,353
BAC009S0731W0317_noise10,BAC009S0731W0317,S0731,augmented/noise_snr10/S0731/BAC009S0731W0317_noise10.wav,noise_snr10,0,1,24,353
BAC009S0731W0317_ch8k,BAC009S0731W0317,S0731,augmented/channel_8k/S0731/BAC009S0731W0317_ch8k.wav,channel_8k,0,1,24,353
BAC009S0731W0161_noise10,BAC009S0731W0161,S0731,augmented/noise_snr10/S0731/BAC009S0731W0161_noise10.wav,noise_snr10,0,1,24,353
BAC009S0731W0161_ch8k,BAC009S0731W0161,S0731,augmented/channel_8k/S0731/BAC009S0731W0161_ch8k.wav,channel_8k,0,1,24,353
BAC009S0731W0179_noise10,BAC009S0731W0179,S0731,augmented/noise_snr10/S0731/BAC009S0731W0179_noise10.wav,noise_snr10,0,1,24,353
BAC009S0731W0179_ch8k,BAC009S0731W0179,S0731,augmented/channel_8k/S0731/BAC009S0731W0179_ch8k.wav,channel_8k,0,1,24,353
BAC009S0731W0228_noise10,BAC009S0731W0228,S0731,augmented/noise_snr10/S0731/BAC009S0731W0228_noise10.wav,noise_snr10,0,1,24,353
BAC009S0731W0228_ch8k,BAC009S0731W0228,S0731,augmented/channel_8k/S0731/BAC009S0731W0228_ch8k.wav,channel_8k,0,1,24,353
BAC009S0731W0472_noise10,BAC009S0731W0472,S0731,augmented/noise_snr10/S0731/BAC009S0731W0472_noise10.wav,noise_snr10,0,1,24,353
BAC009S0731W0472_ch8k,BAC009S0731W0472,S0731,augmented/channel_8k/S0731/BAC009S0731W0472_ch8k.wav,channel_8k,0,1,24,353
BAC009S0731W0494_noise10,BAC009S0731W0494,S0731,augmented/noise_snr10/S0731/BAC009S0731W0494_noise10.wav,noise_snr10,0,1,24,353
BAC009S0731W0494_ch8k,BAC009S0731W0494,S0731,augmented/channel_8k/S0731/BAC009S0731W0494_ch8k.wav,channel_8k,0,1,24,353
BAC009S0731W0301_noise10,BAC009S0731W0301,S0731,augmented/noise_snr10/S0731/BAC009S0731W0301_noise10.wav,noise_snr10,0,1,24,353
BAC009S0731W0301_ch8k,BAC009S0731W0301,S0731,augmented/channel_8k/S0731/BAC009S0731W0301_ch8k.wav,channel_8k,0,1,24,353
BAC009S0731W0425_noise10,BAC009S0731W0425,S0731,augmented/noise_snr10/S0731/BAC009S0731W0425_noise10.wav,noise_snr10,0,1,24,353
BAC009S0731W0425_ch8k,BAC009S0731W0425,S0731,augmented/channel_8k/S0731/BAC009S0731W0425_ch8k.wav,channel_8k,0,1,24,353
BAC009S0731W0200_noise10,BAC009S0731W0200,S0731,augmented/noise_snr10/S0731/BAC009S0731W0200_noise10.wav,noise_snr10,0,1,24,353
BAC009S0731W0200_ch8k,BAC009S0731W0200,S0731,augmented/channel_8k/S0731/BAC009S0731W0200_ch8k.wav,channel_8k,0,1,24,353
BAC009S0731W0190_noise10,BAC009S0731W0190,S0731,augmented/noise_snr10/S0731/BAC009S0731W0190_noise10.wav,noise_snr10,0,1,24,353
BAC009S0731W0190_ch8k,BAC009S0731W0190,S0731,augmented/channel_8k/S0731/BAC009S0731W0190_ch8k.wav,channel_8k,0,1,24,353
BAC009S0731W0212_noise10,BAC009S0731W0212,S0731,augmented/noise_snr10/S0731/BAC009S0731W0212_noise10.wav,noise_snr10,0,1,24,353
BAC009S0731W0212_ch8k,BAC009S0731W0212,S0731,augmented/channel_8k/S0731/BAC009S0731W0212_ch8k.wav,channel_8k,0,1,24,353
BAC009S0731W0460_noise10,BAC009S0731W0460,S0731,augmented/noise_snr10/S0731/BAC009S0731W0460_noise10.wav,noise_snr10,0,1,24,353
BAC009S0731W0460_ch8k,BAC009S0731W0460,S0731,augmented/channel_8k/S0731/BAC009S0731W0460_ch8k.wav,channel_8k,0,1,24,353
BAC009S0731W0211_noise10,BAC009S0731W0211,S0731,augmented/noise_snr10/S0731/BAC009S0731W0211_noise10.wav,noise_snr10,0,1,24,353
BAC009S0731W0211_ch8k,BAC009S0731W0211,S0731,augmented/channel_8k/S0731/BAC009S0731W0211_ch8k.wav,channel_8k,0,1,24,353
